🚀移动专区,#genre#
解说_扁豆看电影,https://live.metshop.top/huya/16028551
解说_乌贼说电影,https://live.metshop.top/huya/16604522
解说_大象放映室,https://live.metshop.top/huya/21277391
解说_科幻梦工场,https://live.metshop.top/huya/15152155
解说_亮哥讲电影,https://live.metshop.top/huya/16144175
解说_越哥说电影,https://live.metshop.top/huya/15894162
解说_小冉看电影,https://live.metshop.top/huya/17341907
解说_嫦娥撩电影,https://live.metshop.top/huya/18201106
解说_阿翔说电影,https://live.metshop.top/huya/16868935
解说_疯狂解说家,https://live.metshop.top/huya/18366196
解说_虎妞说电影,https://live.metshop.top/huya/20343144
解说_顾久撩电影,https://live.metshop.top/huya/16422212
解说_涵哥评电影,https://live.metshop.top/huya/16865726
解说_俗哥看电影,https://live.metshop.top/huya/15452736
解说_老皮讲电影,https://live.metshop.top/huya/16968572
解说_默爷侃电影,https://live.metshop.top/huya/17204307
解说_冷君说电影,https://live.metshop.top/huya/16739452
解说_老炮说电影,https://live.metshop.top/huya/15454716
解说_刘老师说电影,https://live.metshop.top/huya/20289754
解说_恐怖电影解说,https://live.metshop.top/huya/16741179
剧集_老三国,https://live.metshop.top/huya/11602081
剧集_新三国,https://live.metshop.top/huya/11352944
剧集_新水浒,https://live.metshop.top/huya/11342384
剧集_纪晓岚,https://live.metshop.top/huya/11342396
剧集_庆余年,https://live.metshop.top/huya/11352960
剧集_雍正王朝,https://live.metshop.top/huya/11342439
剧集_士兵突击,https://live.metshop.top/huya/11342430
剧集_爱情公寓,https://live.metshop.top/huya/11336726
剧集_家有儿女,https://live.metshop.top/huya/11352872
剧集_武林外传,https://live.metshop.top/huya/21059598
剧集_地下交通站,https://live.metshop.top/huya/11342433
剧集_邻里一家亲,https://live.metshop.top/huya/11342426
百视电影3,https://bp-caster.bestv.com.cn/91/3/video.m3u8
百视电影4,https://bp-caster.bestv.com.cn/92/3/video.m3u8
百视电影5,https://bp-caster.bestv.com.cn/93/3/video.m3u8
百视电影6,https://bp-caster.bestv.com.cn/94/3/video.m3u8
百视电影7,https://bp-caster.bestv.com.cn/95/3/video.m3u8
百视电影8,https://bp-caster.bestv.com.cn/96/3/video.m3u8
百视电影9,https://bp-caster.bestv.com.cn/97/3/video.m3u8
百视电影10,https://bp-caster.bestv.com.cn/98/3/video.m3u8
百视电影11,https://bp-caster.bestv.com.cn/99/3/video.m3u8
百视电影12,https://bp-caster.bestv.com.cn/100/3/video.m3u8
百视电影13,https://bp-caster.bestv.com.cn/101/3/video.m3u8
百视电影14,https://bp-caster.bestv.com.cn/102/3/video.m3u8
百视电影15,https://bp-caster.bestv.com.cn/103/3/video.m3u8
百视电影16,https://bp-caster.bestv.com.cn/104/3/video.m3u8
百视电影17,https://bp-caster.bestv.com.cn/105/3/video.m3u8
百视电影18,https://bp-caster.bestv.com.cn/106/3/video.m3u8
百视电影19,https://bp-caster.bestv.com.cn/107/3/video.m3u8
百视电影20,https://bp-caster.bestv.com.cn/108/3/video.m3u8
百视电影21,https://bp-caster.bestv.com.cn/109/3/video.m3u8
百视电影22,https://bp-caster.bestv.com.cn/110/3/video.m3u8
百视电影23,https://bp-caster.bestv.com.cn/111/3/video.m3u8
百视电影24,https://bp-caster.bestv.com.cn/112/3/video.m3u8
百视电影25,https://bp-caster.bestv.com.cn/113/3/video.m3u8
百视电影26,https://bp-caster.bestv.com.cn/114/3/video.m3u8
百视电影27,https://bp-caster.bestv.com.cn/115/3/video.m3u8
百视电影28,https://bp-caster.bestv.com.cn/116/3/video.m3u8
百视电影29,https://bp-caster.bestv.com.cn/117/3/video.m3u8
百视电影30,https://bp-caster.bestv.com.cn/118/3/video.m3u8
百视电影31,https://bp-caster.bestv.com.cn/119/3/video.m3u8
百视电影32,https://bp-caster.bestv.com.cn/120/3/video.m3u8
百视电影33,https://bp-caster.bestv.com.cn/121/3/video.m3u8
百视电影34,https://bp-caster.bestv.com.cn/122/3/video.m3u8
百视电影35,https://bp-caster.bestv.com.cn/123/3/video.m3u8
百视电影36,https://bp-caster.bestv.com.cn/124/3/video.m3u8
百视电影37,https://bp-caster.bestv.com.cn/125/3/video.m3u8
百视电影38,https://bp-caster.bestv.com.cn/126/3/video.m3u8
百视电影40,https://bp-caster.bestv.com.cn/128/3/video.m3u8
百视电影41,https://bp-caster.bestv.com.cn/129/3/video.m3u8
百视电影42,https://bp-caster.bestv.com.cn/130/3/video.m3u8
百视搞笑43,https://bp-caster.bestv.com.cn/131/3/video.m3u8
百视搞笑44,https://bp-caster.bestv.com.cn/132/3/video.m3u8
🚀埋堆堆,#genre#
埋堆堆1,https://live.metshop.top/huya/23749096
埋堆堆2,https://live.metshop.top/huya/23735126
埋堆堆3,https://live.metshop.top/huya/23865152
埋堆堆4,https://live.metshop.top/huya/23903196
埋堆堆5,https://live.metshop.top/huya/23740156
埋堆堆6,https://live.metshop.top/huya/23728660
埋堆堆7,https://live.metshop.top/huya/23735153
埋堆堆8,https://live.metshop.top/huya/23865058
埋堆堆9,https://live.metshop.top/huya/23734183
埋堆堆10,https://live.metshop.top/huya/23749068
埋堆堆11,https://live.metshop.top/huya/23865036
埋堆堆12,https://live.metshop.top/huya/23740162
埋堆堆13,https://live.metshop.top/huya/23829474
埋堆堆14,https://live.metshop.top/huya/23863833
埋堆堆15,https://live.metshop.top/huya/23903106
埋堆堆16,https://live.metshop.top/huya/23865025
埋堆堆17,https://live.metshop.top/huya/23728689
埋堆堆18,https://live.metshop.top/huya/23824171
埋堆堆19,https://live.metshop.top/huya/23860057
埋堆堆20,https://live.metshop.top/huya/23865072
埋堆堆21,https://live.metshop.top/huya/23734176
埋堆堆22,https://live.metshop.top/huya/23728651
埋堆堆23,https://live.metshop.top/huya/23734246
埋堆堆24,https://live.metshop.top/huya/23865179
埋堆堆25,https://live.metshop.top/huya/23734196
埋堆堆26,https://live.metshop.top/huya/23734211
埋堆堆27,https://live.metshop.top/huya/23865086
埋堆堆28,https://live.metshop.top/huya/23863796
埋堆堆29,https://live.metshop.top/huya/23863822
埋堆堆30,https://live.metshop.top/huya/23749083
埋堆堆31,https://live.metshop.top/huya/23734243
埋堆堆32,https://live.metshop.top/huya/23864480
埋堆堆33,https://live.metshop.top/huya/23746486
埋堆堆34,https://live.metshop.top/huya/23860049
埋堆堆35,https://live.metshop.top/huya/23749074
埋堆堆36,https://live.metshop.top/huya/23863882
埋堆堆37,https://live.metshop.top/huya/23863778
埋堆堆38,https://live.metshop.top/huya/23824164
埋堆堆39,https://live.metshop.top/huya/23829537
埋堆堆40,https://live.metshop.top/huya/23863809
埋堆堆41,https://live.metshop.top/huya/23865096
埋堆堆42,https://live.metshop.top/huya/23863804
埋堆堆43,https://live.metshop.top/huya/23728630
埋堆堆44,https://live.metshop.top/huya/23863895
埋堆堆45,https://live.metshop.top/huya/23863787
埋堆堆46,https://live.metshop.top/huya/23728637
埋堆堆47,https://live.metshop.top/huya/23865142
埋堆堆48,https://live.metshop.top/huya/23903085
埋堆堆49,https://live.metshop.top/huya/23903183
埋堆堆50,https://live.metshop.top/huya/23728647
埋堆堆51,https://live.metshop.top/huya/23746691
埋堆堆52,https://live.metshop.top/huya/23829447
埋堆堆53,https://live.metshop.top/huya/23728693
埋堆堆54,https://live.metshop.top/huya/23903130
埋堆堆55,https://live.metshop.top/huya/23734223
埋堆堆56,https://live.metshop.top/huya/23734169
埋堆堆57,https://live.metshop.top/huya/23865124
埋堆堆58,https://live.metshop.top/huya/23865186
埋堆堆59,https://live.metshop.top/huya/23902225
埋堆堆60,https://live.metshop.top/huya/23903164
埋堆堆61,https://live.metshop.top/huya/23728674
🏀体育频道,#genre#
CCTV-5 体育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001187/index.m3u8
CCTV-5+ 体育赛事,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-16,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001248/index.m3u8
CCTV-16,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001258/index.m3u8
风云足球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
五星体育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001018/index.m3u8
五星体育 8M,https://live.goodiptv.club/api/bestv.php?id=wxtyhd8m/8000000
劲爆体育8M,https://live.goodiptv.club/api/bestv.php?id=jbtyhd8m/8000000
超级体育8M,https://live.goodiptv.club/api/bestv.php?id=qcsj8m/8000000
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
精品体育,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/wh7f454c46tw2797725038_-2054878207/ott.mobaibox.com/PLTV/3/224/3221227615/index.m3u8
魅力足球8M,https://live.goodiptv.club/api/bestv.php?id=mlyyhd8m/8000000
央视台球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
快乐垂钓,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001235/index.m3u8
CCTV5 8M,https://live.goodiptv.club/api/bestv.php?id=cctv58m/8000000
CCTV5+ 8M,https://live.goodiptv.club/api/bestv.php?id=cctv5phd8m/8000000
足球高清8M,https://live.goodiptv.club/api/bestv.php?id=zqpd8m/8000000
欧洲体育2,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/12048/index.m3u8
欧洲体育1,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/141/index.m3u8
极限运动,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/144/index.m3u8
俄罗斯体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/530/index.m3u8
拜仁体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/6097/index.m3u8
天空体育足球,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7336/index.m3u8
天空体育新闻,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2477/index.m3u8
天空体育板球,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7343/index.m3u8
安徽体育,http://skycw.vicp.net:4022/udp/238.1.79.41:4440
安徽体育,http://321257.cn:8888/udp/238.1.79.41:4440
CCTV-5+体育赛事,http://222.243.28.152:9901/tsfile/live/0016_1.m3u8
24小时体育,http://111.20.35.103:6610/yinhe/2/ch00000090990000001594/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=?展会展览
BRTV体育休闲,http://111.20.35.103:6610/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
MBC体育,http://211.33.246.4:32954/cj_live/myStream.sdp/chunklist_w517347500.m3u8
天空体育格斗,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/15097/index.m3u8
天空体育德甲,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7234/index.m3u8
贝因体育3,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/6124/index.m3u8
MAT体育2,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/522/index.m3u8
BT体育1,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2505/index.m3u8
贝因体育3,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2501/index.m3u8
贝因体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2499/index.m3u8
天空体育足球,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7341/index.m3u8
福克斯体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7323/index.m3u8
咪咕直播4K-1,http://[2409:8087:1a01:df::4001]/PLTV/88888888/224/3221225655/index.m3u8
咪咕直播4K-2,http://[2409:8087:1a01:df::4005]/PLTV/88888888/224/3221225651/index.m3u8
咪咕直播-50,http://[2409:8087:1a01:df::4062]/PLTV/88888888/224/3221226046/index.m3u8
咪咕直播-51,http://[2409:8087:1a01:df::4041]/PLTV/88888888/224/3221226053/index.m3u8
咪咕直播-52,http://[2409:8087:1a01:df::404d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕直播-53,http://[2409:8087:1a01:df::403b]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕直播-54,http://[2409:8087:1a01:df::4033]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕直播-55,http://[2409:8087:1a01:df::402a]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕直播-56,http://[2409:8087:1a01:df::4046]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
🚀IPV6,#genre#
CCTV-1,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226247/1.m3u8
CCTV-2,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226220/1.m3u8
CCTV-3,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226490/1.m3u8
CCTV-4,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226539/1.m3u8
CCTV-5,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226587/1.m3u8
CCTV-5+,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226253/1.m3u8
CCTV-6,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226492/1.m3u8
CCTV-7,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226432/1.m3u8
CCTV-8,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226589/1.m3u8
CCTV-9,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226434/1.m3u8
CCTV-10,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226164/1.m3u8
CCTV-11,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226541/1.m3u8
CCTV-12,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002147/1.m3u8
CCTV-13,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226438/1.m3u8
CCTV-14,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226166/1.m3u8
CCTV-15,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226616/1.m3u8
CCTV-16,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226413/1.m3u8
CCTV-17,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226407/1.m3u8
安徽卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226205/1.m3u8
江苏卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226157/1.m3u8
东方卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226155/1.m3u8
广东卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226180/1.m3u8
北京卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226161/1.m3u8
黑龙江卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226142/1.m3u8
浙江卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226144/1.m3u8
湖北卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226159/1.m3u8
山东卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226162/1.m3u8
湖南卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226193/1.m3u8
天津卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226191/1.m3u8
东南卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226182/1.m3u8
江西卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226207/1.m3u8
深圳卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226199/1.m3u8
辽宁卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226209/1.m3u8
河北卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226442/1.m3u8
海南卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226450/1.m3u8
四川卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226454/1.m3u8
贵州卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226547/1.m3u8
甘肃卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226240/1.m3u8
重庆卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226551/1.m3u8
河南卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226614/1.m3u8
内蒙古卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225664/1.m3u8
厦门卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225689/1.m3u8
西藏卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225698/1.m3u8
吉林卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226440/1.m3u8
陕西卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226444/1.m3u8
广西卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226452/1.m3u8
云南卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226549/1.m3u8
三沙卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226701/1.m3u8
卡酷少儿,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225643/1.m3u8
嘉佳卡通,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225681/1.m3u8
上海都市,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225673/1.m3u8
上海外语,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226201/1.m3u8
欢笑剧场,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226203/1.m3u8
都市剧场,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226176/1.m3u8
生活时尚,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226358/1.m3u8
纪实人文,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226174/1.m3u8
游戏风云,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226187/1.m3u8
哈哈炫动,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226618/1.m3u8
动漫秀场,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226197/1.m3u8
东方财金,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226602/1.m3u8
